druid,resource_label,resource_type,sequence,filename,file_label,publish,shelve,preserve,rights_view,rights_download,rights_location,mimetype,role,file_language
kq657zj9511,File 2,file,2,kq657zj9511_basecolor.jpg,kq657zj9511_basecolor.jpg,yes,yes,yes,world,world,,image/jpeg,,
kq657zj9511,File 3,file,3,kq657zj9511_low.mtl,kq657zj9511_low.mtl,yes,yes,yes,world,world,,text/plain,,
kq657zj9511,3d 1,3d,4,kq657zj9511_low.obj,kq657zj9511_low.obj,yes,yes,yes,world,world,,text/plain,,
kq657zj9511,File 4,file,5,kq657zj9511_normal.jpg,kq657zj9511_normal.jpg,yes,yes,yes,world,world,,image/jpeg,,
ks726fc9274,File 1,file,1,ks726fc9274.tar,ks726fc9274.tar,no,no,yes,world,world,,application/x-tar,,
ks726fc9274,File 2,file,2,ks726fc9274_basecolor.jpg,ks726fc9274_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
ks726fc9274,File 3,file,3,ks726fc9274_low.mtl,ks726fc9274_low.mtl,yes,yes,yes,world,world,,text/plain,,
ks726fc9274,3d 1,3d,4,ks726fc9274_low.obj,ks726fc9274_low.obj,yes,yes,yes,world,world,,text/plain,,
ks726fc9274,File 4,file,5,ks726fc9274_normal.jpg,ks726fc9274_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
kw931zk7194,File 1,file,1,kw931zk7194.tar,kw931zk7194.tar,no,no,yes,world,world,,application/x-tar,,
kw931zk7194,File 2,file,2,kw931zk7194_basecolor.jpg,kw931zk7194_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
kw931zk7194,File 3,file,3,kw931zk7194_low.mtl,kw931zk7194_low.mtl,yes,yes,yes,world,world,,text/plain,,
kw931zk7194,3d 1,3d,4,kw931zk7194_low.obj,kw931zk7194_low.obj,yes,yes,yes,world,world,,text/plain,,
kw931zk7194,File 4,file,5,kw931zk7194_normal.jpg,kw931zk7194_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
ky499ss0856,File 1,file,1,Brick2.png,Brick2.png,no,yes,yes,world,world,,image/png,,
ky499ss0856,File 2,file,2,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
ky499ss0856,File 3,file,3,Limestone1.jpg,Limestone1.jpg,no,yes,yes,world,world,,image/jpeg,,
ky499ss0856,File 4,file,4,Limestone3.jpg,Limestone3.jpg,no,yes,yes,world,world,,image/jpeg,,
ky499ss0856,File 5,file,5,Limestone4.jpg,Limestone4.jpg,no,yes,yes,world,world,,image/jpeg,,
ky499ss0856,File 6,file,6,MudBrick.jpg,MudBrick.jpg,no,yes,yes,world,world,,image/jpeg,,
ky499ss0856,File 7,file,7,NK_Chapel.mtl,NK_Chapel.mtl,yes,yes,yes,world,world,,text/plain,,
ky499ss0856,3d 1,3d,8,NK_Chapel.obj,NK_Chapel.obj,yes,yes,yes,world,world,,text/plain,,
ky499ss0856,File 8,file,9,Paving.jpg,Paving.jpg,no,yes,yes,world,world,,image/jpeg,,
ky499ss0856,File 9,file,10,ky499ss0856.zip,ky499ss0856.zip,yes,yes,yes,world,world,,application/zip,,
ky499ss0856,File 10,file,11,white_limestone1.jpg,white_limestone1.jpg,no,yes,yes,world,world,,image/jpeg,,
ky899rv1161,File 1,file,1,ky899rv1161_low.mtl,ky899rv1161_low.mtl,yes,yes,yes,world,world,,text/plain,,
ky899rv1161,File 2,3d,2,ky899rv1161_low.obj,ky899rv1161_low.obj,yes,yes,yes,world,world,,text/plain,,
ky899rv1161,File 3,file,3,ky899rv1161_low_base.jpg,ky899rv1161_low_base.jpg,yes,yes,yes,world,world,,image/jpeg,,
ky899rv1161,File 4,file,4,ky899rv1161_low_normal.jpg,ky899rv1161_low_normal.jpg,yes,yes,yes,world,world,,image/jpeg,,
ky899rv1161,File 5,file,5,ky899rv1161_obj.tar,ky899rv1161_obj.tar,yes,yes,yes,world,world,,application/x-tar,,
mb707vv3140,File 1,file,1,mb707vv3140_low.mtl,mb707vv3140_low.mtl,yes,yes,yes,world,world,,text/plain,,
mb707vv3140,File 2,3d,2,mb707vv3140_low.obj,mb707vv3140_low.obj,yes,yes,yes,world,world,,text/plain,,
mb707vv3140,File 3,file,3,mb707vv3140_low_base.jpg,mb707vv3140_low_base.jpg,yes,yes,yes,world,world,,image/jpeg,,
mb707vv3140,File 4,file,4,mb707vv3140_low_normal.jpg,mb707vv3140_low_normal.jpg,yes,yes,yes,world,world,,image/jpeg,,
mb707vv3140,File 5,file,5,mb707vv3140_obj.tar,mb707vv3140_obj.tar,yes,yes,yes,world,world,,application/x-tar,,
mc342fs3125,File 1,file,1,mc342fs3125.ply,mc342fs3125.ply,yes,yes,yes,stanford,stanford,,,,
mc342fs3125,File 2,file,2,mc342fs3125_full_obj.tar,mc342fs3125_full_obj.tar,yes,yes,yes,stanford,stanford,,image/jpeg,,
mc342fs3125,File 3,file,3,mc342fs3125_low.mtl,mc342fs3125_low.mtl,yes,yes,yes,stanford,stanford,,,,
mc342fs3125,Object 1,3d,4,mc342fs3125_low.obj,mc342fs3125_low.obj,yes,yes,yes,stanford,stanford,,text/plain,,
mc342fs3125,File 5,file,5,mc342fs3125_low_base.jpg,mc342fs3125_low_base.jpg,yes,yes,yes,stanford,stanford,,image/jpeg,,
mc342fs3125,File 6,file,6,mc342fs3125_low_normal.jpg,mc342fs3125_low_normal.jpg,yes,yes,yes,stanford,stanford,,image/jpeg,,
md049mq5771,File 2,file,1,md049mq5771.tar,md049mq5771.tar,yes,yes,yes,world,world,,application/x-tar,,
md049mq5771,File 3,file,2,md049mq5771_basecolor_low.jpg,md049mq5771_basecolor_low.jpg,yes,yes,yes,world,world,,image/jpeg,,
md049mq5771,File 4,file,3,md049mq5771_low.mtl,md049mq5771_low.mtl,yes,yes,yes,world,world,,text/plain,,
md049mq5771,File 5,3d,4,md049mq5771_low.obj,md049mq5771_low.obj,yes,yes,yes,world,world,,text/plain,,
md049mq5771,File 6,file,5,md049mq5771_normal_low.jpg,md049mq5771_normal_low.jpg,yes,yes,yes,world,world,,image/jpeg,,
md288vv1620,File 1,file,1,md288vv1620.ply,md288vv1620.ply,yes,yes,yes,world,world,,,,
md288vv1620,File 2,file,2,md288vv1620_full_obj.tar,md288vv1620_full_obj.tar,yes,yes,yes,world,world,,image/jpeg,,
md288vv1620,File 3,file,3,md288vv1620_low.mtl,md288vv1620_low.mtl,yes,yes,yes,world,world,,,,
md288vv1620,Object 1,3d,4,md288vv1620_low.obj,md288vv1620_low.obj,yes,yes,yes,world,world,,text/plain,,
md288vv1620,File 5,file,5,md288vv1620_low_base.jpg,md288vv1620_low_base.jpg,yes,yes,yes,world,world,,image/jpeg,,
md288vv1620,File 6,file,6,md288vv1620_low_normal.jpg,md288vv1620_low_normal.jpg,yes,yes,yes,world,world,,image/jpeg,,
md951pn1286,File 1,file,1,md951pn1286.zip,md951pn1286.zip,yes,yes,yes,world,world,,application/zip,,
md951pn1286,File 2,file,2,md951pn1286_basecolor.jpg,md951pn1286_basecolor.jpg,yes,yes,yes,world,world,,image/jpeg,,
md951pn1286,File 3,file,3,md951pn1286_low.mtl,md951pn1286_low.mtl,yes,yes,yes,world,world,,text/plain,,
md951pn1286,3d 1,3d,4,md951pn1286_low.obj,md951pn1286_low.obj,yes,yes,yes,world,world,,text/plain,,
md951pn1286,File 4,file,5,md951pn1286_normal.jpg,md951pn1286_normal.jpg,yes,yes,yes,world,world,,image/jpeg,,
mg904gw7098,File 1,file,1,mg904gw7098.ply,mg904gw7098.ply,yes,yes,yes,stanford,stanford,,,,
mg904gw7098,File 2,file,2,mg904gw7098_full_obj.tar,mg904gw7098_full_obj.tar,yes,yes,yes,stanford,stanford,,image/jpeg,,
mg904gw7098,File 3,file,3,mg904gw7098_low.mtl,mg904gw7098_low.mtl,yes,yes,yes,stanford,stanford,,,,
mg904gw7098,Object 1,3d,4,mg904gw7098_low.obj,mg904gw7098_low.obj,yes,yes,yes,stanford,stanford,,text/plain,,
mg904gw7098,File 5,file,5,mg904gw7098_low_base.jpg,mg904gw7098_low_base.jpg,yes,yes,yes,stanford,stanford,,image/jpeg,,
mg904gw7098,File 6,file,6,mg904gw7098_low_normal.jpg,mg904gw7098_low_normal.jpg,yes,yes,yes,stanford,stanford,,image/jpeg,,
mh988zc9617,File 1,file,1,mh988zc9617.tar,mh988zc9617.tar,no,no,yes,world,world,,application/x-tar,,
mh988zc9617,File 2,file,2,mh988zc9617_basecolor.jpg,mh988zc9617_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
mh988zc9617,File 3,file,3,mh988zc9617_low.mtl,mh988zc9617_low.mtl,yes,yes,yes,world,world,,text/plain,,
mh988zc9617,3d 1,3d,4,mh988zc9617_low.obj,mh988zc9617_low.obj,yes,yes,yes,world,world,,text/plain,,
mh988zc9617,File 4,file,5,mh988zc9617_normal.jpg,mh988zc9617_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
mj575mr0028,File 1,file,1,mj575mr0028.tar,mj575mr0028.tar,no,no,yes,world,world,,application/x-tar,,
mj575mr0028,File 2,file,2,mj575mr0028_basecolor.jpg,mj575mr0028_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
mj575mr0028,File 3,file,3,mj575mr0028_low.mtl,mj575mr0028_low.mtl,yes,yes,yes,world,world,,text/plain,,
mj575mr0028,3d 1,3d,4,mj575mr0028_low.obj,mj575mr0028_low.obj,yes,yes,yes,world,world,,text/plain,,
mj575mr0028,File 4,file,5,mj575mr0028_normal.jpg,mj575mr0028_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
mk127sp5001,File 1,file,1,mk127sp5001.tar,mk127sp5001.tar,no,no,yes,world,world,,application/x-tar,,
mk127sp5001,File 2,file,2,mk127sp5001_basecolor.jpg,mk127sp5001_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
mk127sp5001,File 3,file,3,mk127sp5001_low.mtl,mk127sp5001_low.mtl,yes,yes,yes,world,world,,text/plain,,
mk127sp5001,3d 1,3d,4,mk127sp5001_low.obj,mk127sp5001_low.obj,yes,yes,yes,world,world,,text/plain,,
mk127sp5001,File 4,file,5,mk127sp5001_normal.jpg,mk127sp5001_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
mk604sq8055,File 1,file,1,mk604sq8055.tar,mk604sq8055.tar,no,no,yes,world,world,,application/x-tar,,
mk604sq8055,File 2,file,2,mk604sq8055_basecolor.jpg,mk604sq8055_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
mk604sq8055,File 3,file,3,mk604sq8055_low.mtl,mk604sq8055_low.mtl,yes,yes,yes,world,world,,text/plain,,
mk604sq8055,3d 1,3d,4,mk604sq8055_low.obj,mk604sq8055_low.obj,yes,yes,yes,world,world,,text/plain,,
mk604sq8055,File 4,file,5,mk604sq8055_normal.jpg,mk604sq8055_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
mn487tz4248,File 1,file,1,3471.mtl,3471.mtl,yes,yes,yes,world,world,,text/plain,,
mn487tz4248,3d 1,3d,2,3471.obj,3471.obj,yes,yes,yes,world,world,,text/plain,,
mn487tz4248,File 2,file,3,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
mn487tz4248,File 3,file,4,White_plaster_notexture.png,White_plaster_notexture.png,no,yes,yes,world,world,,image/png,,
mn487tz4248,File 4,file,5,mn487tz4248.zip,mn487tz4248.zip,yes,yes,yes,world,world,,application/zip,,
mq023mf0755,File 1,file,1,mq023mf0755.tar,mq023mf0755.tar,yes,yes,yes,world,world,,application/x-tar,,
mq023mf0755,File 2,file,2,mq023mf0755_basecolor.jpg,mq023mf0755_basecolor.jpg,yes,yes,yes,world,world,,image/jpeg,,
mq023mf0755,File 3,file,3,mq023mf0755_low.mtl,mq023mf0755_low.mtl,yes,yes,yes,world,world,,text/plain,,
mq023mf0755,File 4,3d,4,mq023mf0755_low.obj,mq023mf0755_low.obj,yes,yes,yes,world,world,,text/plain,,
mq023mf0755,File 5,file,5,mq023mf0755_normal.jpg,mq023mf0755_normal.jpg,yes,yes,yes,world,world,,image/jpeg,,
mq259kx7520,File 1,file,1,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
mq259kx7520,File 2,file,2,Unas_Pyramid.mtl,Unas_Pyramid.mtl,yes,yes,yes,world,world,,text/plain,,
mq259kx7520,3d 1,3d,3,Unas_Pyramid.obj,Unas_Pyramid.obj,yes,yes,yes,world,world,,text/plain,,
mq259kx7520,File 3,file,4,_1.jpg,_1.jpg,no,yes,yes,world,world,,image/jpeg,,
mq259kx7520,File 4,file,5,_2.jpg,_2.jpg,no,yes,yes,world,world,,image/jpeg,,
mq259kx7520,File 5,file,6,block_opaque.jpg,block_opaque.jpg,no,yes,yes,world,world,,image/jpeg,,
mq259kx7520,File 6,file,7,floor_slabs1.jpg,floor_slabs1.jpg,no,yes,yes,world,world,,image/jpeg,,
mq259kx7520,File 7,file,8,floor_slabs2.jpg,floor_slabs2.jpg,no,yes,yes,world,world,,image/jpeg,,
mq259kx7520,File 8,file,9,mq259kx7520.zip,mq259kx7520.zip,yes,yes,yes,world,world,,application/zip,,
mq259kx7520,File 9,file,10,pink_granite1.jpg,pink_granite1.jpg,no,yes,yes,world,world,,image/jpeg,,
mq259kx7520,File 10,file,11,pink_granite2.jpg,pink_granite2.jpg,no,yes,yes,world,world,,image/jpeg,,
mq259kx7520,File 11,file,12,white_limeston_block_1.jpg,white_limeston_block_1.jpg,no,yes,yes,world,world,,image/jpeg,,
mq259kx7520,File 12,file,13,white_limestone1.jpg,white_limestone1.jpg,no,yes,yes,world,world,,image/jpeg,,
mq259kx7520,File 13,file,14,white_limestone2.jpg,white_limestone2.jpg,no,yes,yes,world,world,,image/jpeg,,
mq259kx7520,File 14,file,15,white_limestone_block.jpg,white_limestone_block.jpg,no,yes,yes,world,world,,image/jpeg,,
mq259kx7520,File 15,file,16,white_limestone_block1.jpg,white_limestone_block1.jpg,no,yes,yes,world,world,,image/jpeg,,
mr889mt6604,File 1,file,1,mr889mt6604.tar,mr889mt6604.tar,no,no,yes,world,world,,application/x-tar,,
mr889mt6604,File 2,file,2,mr889mt6604_basecolor.jpg,mr889mt6604_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
mr889mt6604,File 3,file,3,mr889mt6604_low.mtl,mr889mt6604_low.mtl,yes,yes,yes,world,world,,text/plain,,
mr889mt6604,3d 1,3d,4,mr889mt6604_low.obj,mr889mt6604_low.obj,yes,yes,yes,world,world,,text/plain,,
mr889mt6604,File 4,file,5,mr889mt6604_normal.jpg,mr889mt6604_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
ms675tb5307,File 1,file,1,ms675tb5307.tar,ms675tb5307.tar,yes,yes,yes,world,world,,application/x-tar,,
ms675tb5307,File 2,file,2,ms675tb5307_basecolor.jpg,ms675tb5307_basecolor.jpg,yes,yes,yes,world,world,,image/jpeg,,
ms675tb5307,File 3,file,3,ms675tb5307_low.mtl,ms675tb5307_low.mtl,yes,yes,yes,world,world,,text/plain,,
ms675tb5307,File 4,3d,4,ms675tb5307_low.obj,ms675tb5307_low.obj,yes,yes,yes,world,world,,text/plain,,
ms675tb5307,File 5,file,5,ms675tb5307_normal.jpg,ms675tb5307_normal.jpg,yes,yes,yes,world,world,,image/jpeg,,
mw292ss2632,File 1,file,1,mw292ss2632.tar,mw292ss2632.tar,no,no,yes,world,world,,application/x-tar,,
mw292ss2632,File 2,file,2,mw292ss2632_basecolor.jpg,mw292ss2632_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
mw292ss2632,File 3,file,3,mw292ss2632_low.mtl,mw292ss2632_low.mtl,yes,yes,yes,world,world,,text/plain,,
mw292ss2632,3d 1,3d,4,mw292ss2632_low.obj,mw292ss2632_low.obj,yes,yes,yes,world,world,,text/plain,,
mw292ss2632,File 4,file,5,mw292ss2632_normal.jpg,mw292ss2632_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
mw615rz5164,File 1,file,1,mw615rz5164.tar,mw615rz5164.tar,no,no,yes,world,world,,application/x-tar,,
mw615rz5164,File 2,file,2,mw615rz5164_basecolor.jpg,mw615rz5164_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
mw615rz5164,File 3,file,3,mw615rz5164_low.mtl,mw615rz5164_low.mtl,yes,yes,yes,world,world,,text/plain,,
mw615rz5164,3d 1,3d,4,mw615rz5164_low.obj,mw615rz5164_low.obj,yes,yes,yes,world,world,,text/plain,,
mw615rz5164,File 4,file,5,mw615rz5164_normal.jpg,mw615rz5164_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
mx430xn4711,File 1,file,1,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
mx430xn4711,File 2,file,2,Hetep.mtl,Hetep.mtl,yes,yes,yes,world,world,,text/plain,,
mx430xn4711,3d 1,3d,3,Hetep.obj,Hetep.obj,yes,yes,yes,world,world,,text/plain,,
mx430xn4711,File 3,file,4,MudPlaster.jpg,MudPlaster.jpg,no,yes,yes,world,world,,image/jpeg,,
mx430xn4711,File 4,file,5,Paving.jpg,Paving.jpg,no,yes,yes,world,world,,image/jpeg,,
mx430xn4711,File 5,file,6,StoneBlock.jpg,StoneBlock.jpg,no,yes,yes,world,world,,image/jpeg,,
mx430xn4711,File 6,file,7,mx430xn4711.zip,mx430xn4711.zip,yes,yes,yes,world,world,,application/zip,,
mz758dy2852,File 1,file,1,mz758dy2852.tar,mz758dy2852.tar,no,no,yes,world,world,,application/x-tar,,
mz758dy2852,File 2,file,2,mz758dy2852_basecolor.jpg,mz758dy2852_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
mz758dy2852,File 3,file,3,mz758dy2852_low.mtl,mz758dy2852_low.mtl,yes,yes,yes,world,world,,text/plain,,
mz758dy2852,3d 1,3d,4,mz758dy2852_low.obj,mz758dy2852_low.obj,yes,yes,yes,world,world,,text/plain,,
mz758dy2852,File 4,file,5,mz758dy2852_normal.jpg,mz758dy2852_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
nc264dj3360,File 1,file,1,nc264dj3360.ply,nc264dj3360.ply,yes,yes,yes,stanford,stanford,,,,
nc264dj3360,File 2,file,2,nc264dj3360_full_obj.tar,nc264dj3360_full_obj.tar,yes,yes,yes,stanford,stanford,,image/jpeg,,
nc264dj3360,File 3,file,3,nc264dj3360_low.mtl,nc264dj3360_low.mtl,yes,yes,yes,stanford,stanford,,,,
nc264dj3360,Object 1,3d,4,nc264dj3360_low.obj,nc264dj3360_low.obj,yes,yes,yes,stanford,stanford,,text/plain,,
nc264dj3360,File 5,file,5,nc264dj3360_low_base.jpg,nc264dj3360_low_base.jpg,yes,yes,yes,stanford,stanford,,image/jpeg,,
nc264dj3360,File 6,file,6,nc264dj3360_low_normal.jpg,nc264dj3360_low_normal.jpg,yes,yes,yes,stanford,stanford,,image/jpeg,,
nf738cz3269,File 1,file,1,3038.mtl,3038.mtl,yes,yes,yes,world,world,,text/plain,,
nf738cz3269,3d 1,3d,2,3038.obj,3038.obj,yes,yes,yes,world,world,,text/plain,,
nf738cz3269,File 2,file,3,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
nf738cz3269,File 3,file,4,White_plaster_notexture.png,White_plaster_notexture.png,no,yes,yes,world,world,,image/png,,
nf738cz3269,File 4,file,5,nf738cz3269.zip,nf738cz3269.zip,yes,yes,yes,world,world,,application/zip,,
nf877xr5093,File 1,file,1,3503.mtl,3503.mtl,yes,yes,yes,world,world,,text/plain,,
nf877xr5093,3d 1,3d,2,3503.obj,3503.obj,yes,yes,yes,world,world,,text/plain,,
nf877xr5093,File 2,file,3,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
nf877xr5093,File 3,file,4,White_plaster_notexture.png,White_plaster_notexture.png,no,yes,yes,world,world,,image/png,,
nf877xr5093,File 4,file,5,nf877xr5093.zip,nf877xr5093.zip,yes,yes,yes,world,world,,application/zip,,
ng589kj1631,File 1,file,1,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
ng589kj1631,File 2,file,2,ST219_220_211.mtl,ST219_220_211.mtl,yes,yes,yes,world,world,,text/plain,,
ng589kj1631,3d 1,3d,3,ST219_220_211.obj,ST219_220_211.obj,yes,yes,yes,world,world,,text/plain,,
ng589kj1631,File 3,file,4,floor_slabs2.jpg,floor_slabs2.jpg,no,yes,yes,world,world,,image/jpeg,,
ng589kj1631,File 4,file,5,mudplaster.jpg,mudplaster.jpg,no,yes,yes,world,world,,image/jpeg,,
ng589kj1631,File 5,file,6,mudplaster_copy.jpg,mudplaster_copy.jpg,no,yes,yes,world,world,,image/jpeg,,
ng589kj1631,File 6,file,7,ng589kj1631.zip,ng589kj1631.zip,yes,yes,yes,world,world,,application/zip,,
ng589kj1631,File 7,file,8,white_limestone1.jpg,white_limestone1.jpg,no,yes,yes,world,world,,image/jpeg,,
ng599cp8067,File 1,file,1,ng599cp8067.tar,ng599cp8067.tar,no,no,yes,world,world,,application/x-tar,,
ng599cp8067,File 2,file,2,ng599cp8067_basecolor.jpg,ng599cp8067_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
ng599cp8067,File 3,file,3,ng599cp8067_low.mtl,ng599cp8067_low.mtl,yes,yes,yes,world,world,,text/plain,,
ng599cp8067,3d 1,3d,4,ng599cp8067_low.obj,ng599cp8067_low.obj,yes,yes,yes,world,world,,text/plain,,
ng599cp8067,File 4,file,5,ng599cp8067_normal.jpg,ng599cp8067_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
nh759wf7557,File 1,file,1,Bubastieion.mtl,Bubastieion.mtl,yes,yes,yes,world,world,,text/plain,,
nh759wf7557,3d 1,3d,2,Bubastieion.obj,Bubastieion.obj,yes,yes,yes,world,world,,text/plain,,
nh759wf7557,File 2,file,3,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
nh759wf7557,File 3,file,4,Mudbrick4.jpg,Mudbrick4.jpg,no,yes,yes,world,world,,image/jpeg,,
nh759wf7557,File 4,file,5,nh759wf7557.zip,nh759wf7557.zip,yes,yes,yes,world,world,,application/zip,,
nk140zc8640,File 1,file,1,nk140zc8640.tar,nk140zc8640.tar,yes,yes,yes,world,world,,application/x-tar,,
nk140zc8640,File 2,file,2,nk140zc8640_basecolor.jpg,nk140zc8640_basecolor.jpg,yes,yes,yes,world,world,,image/jpeg,,
nk140zc8640,File 3,file,3,nk140zc8640_low.mtl,nk140zc8640_low.mtl,yes,yes,yes,world,world,,text/plain,,
nk140zc8640,3d 1,3d,4,nk140zc8640_low.obj,nk140zc8640_low.obj,yes,yes,yes,world,world,,text/plain,,
nk140zc8640,File 4,file,5,nk140zc8640_normal.jpg,nk140zc8640_normal.jpg,yes,yes,yes,world,world,,image/jpeg,,
nk394zt8464,File 1,file,1,nk394zt8464.ply,nk394zt8464.ply,yes,yes,yes,stanford,stanford,,,,
nk394zt8464,File 2,file,2,nk394zt8464_full_obj.tar,nk394zt8464_full_obj.tar,yes,yes,yes,stanford,stanford,,image/jpeg,,
nk394zt8464,File 3,file,3,nk394zt8464_low.mtl,nk394zt8464_low.mtl,yes,yes,yes,stanford,stanford,,,,
nk394zt8464,Object 1,3d,4,nk394zt8464_low.obj,nk394zt8464_low.obj,yes,yes,yes,stanford,stanford,,text/plain,,
nk394zt8464,File 5,file,5,nk394zt8464_low_base.jpg,nk394zt8464_low_base.jpg,yes,yes,yes,stanford,stanford,,image/jpeg,,
nk394zt8464,File 6,file,6,nk394zt8464_low_normal.jpg,nk394zt8464_low_normal.jpg,yes,yes,yes,stanford,stanford,,image/jpeg,,
nn053ws6731,File 1,file,1,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
nn053ws6731,File 2,file,2,Mudbrick.png,Mudbrick.png,no,yes,yes,world,world,,image/png,,
nn053ws6731,File 3,file,3,Ramose.mtl,Ramose.mtl,yes,yes,yes,world,world,,text/plain,,
nn053ws6731,3d 1,3d,4,Ramose.obj,Ramose.obj,yes,yes,yes,world,world,,text/plain,,
nn053ws6731,File 4,file,5,_10.jpg,_10.jpg,no,yes,yes,world,world,,image/jpeg,,
nn053ws6731,File 5,file,6,_11.jpg,_11.jpg,no,yes,yes,world,world,,image/jpeg,,
nn053ws6731,File 6,file,7,_13.jpg,_13.jpg,no,yes,yes,world,world,,image/jpeg,,
nn053ws6731,File 7,file,8,_14.jpg,_14.jpg,no,yes,yes,world,world,,image/jpeg,,
nn053ws6731,File 8,file,9,_35.jpg,_35.jpg,no,yes,yes,world,world,,image/jpeg,,
nn053ws6731,File 9,file,10,_43.jpg,_43.jpg,no,yes,yes,world,world,,image/jpeg,,
nn053ws6731,File 10,file,11,_45.jpg,_45.jpg,no,yes,yes,world,world,,image/jpeg,,
nn053ws6731,File 11,file,12,_47.jpg,_47.jpg,no,yes,yes,world,world,,image/jpeg,,
nn053ws6731,File 12,file,13,_55.jpg,_55.jpg,no,yes,yes,world,world,,image/jpeg,,
nn053ws6731,File 13,file,14,_59.jpg,_59.jpg,no,yes,yes,world,world,,image/jpeg,,
nn053ws6731,File 14,file,15,_60.jpg,_60.jpg,no,yes,yes,world,world,,image/jpeg,,
nn053ws6731,File 15,file,16,_61.jpg,_61.jpg,no,yes,yes,world,world,,image/jpeg,,
nn053ws6731,File 16,file,17,_63.jpg,_63.jpg,no,yes,yes,world,world,,image/jpeg,,
nn053ws6731,File 17,file,18,nn053ws6731.zip,nn053ws6731.zip,yes,yes,yes,world,world,,application/zip,,
nn143mb2991,File 1,file,1,nn143mb2991.tar,nn143mb2991.tar,no,no,yes,world,world,,application/x-tar,,
nn143mb2991,File 2,file,2,nn143mb2991_basecolor.jpg,nn143mb2991_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
nn143mb2991,File 3,file,3,nn143mb2991_low.mtl,nn143mb2991_low.mtl,yes,yes,yes,world,world,,text/plain,,
nn143mb2991,3d 1,3d,4,nn143mb2991_low.obj,nn143mb2991_low.obj,yes,yes,yes,world,world,,text/plain,,
nn143mb2991,File 4,file,5,nn143mb2991_normal.jpg,nn143mb2991_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
nr501pr5854,File 1,file,1,nr501pr5854.tar,nr501pr5854.tar,no,no,yes,world,world,,application/x-tar,,
nr501pr5854,File 2,file,2,nr501pr5854_basecolor.jpg,nr501pr5854_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
nr501pr5854,File 3,file,3,nr501pr5854_low.mtl,nr501pr5854_low.mtl,yes,yes,yes,world,world,,text/plain,,
nr501pr5854,3d 1,3d,4,nr501pr5854_low.obj,nr501pr5854_low.obj,yes,yes,yes,world,world,,text/plain,,
nr501pr5854,File 4,file,5,nr501pr5854_normal.jpg,nr501pr5854_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
ns679gq7006,File 1,file,1,ns679gq7006_low.mtl,ns679gq7006_low.mtl,yes,yes,yes,world,world,,text/plain,,
ns679gq7006,File 2,3d,2,ns679gq7006_low.obj,ns679gq7006_low.obj,yes,yes,yes,world,world,,text/plain,,
ns679gq7006,File 3,file,3,ns679gq7006_low_base.jpg,ns679gq7006_low_base.jpg,yes,yes,yes,world,world,,image/jpeg,,
ns679gq7006,File 4,file,4,ns679gq7006_low_normal.jpg,ns679gq7006_low_normal.jpg,yes,yes,yes,world,world,,image/jpeg,,
ns679gq7006,File 5,file,5,ns679gq7006_obj.tar,ns679gq7006_obj.tar,yes,yes,yes,world,world,,application/x-tar,,
nw354tz2610,File 1,file,1,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
nw354tz2610,File 2,file,2,Merenre_Pyramid.mtl,Merenre_Pyramid.mtl,yes,yes,yes,world,world,,text/plain,,
